id,startId,stopId,name,type,length,maxSpeed,list0,list1
245,8714541968,2390375015,Lihauggata,unclassified,22.882,50,6.1588495@6.1591199@6.1592852,62.4734327@62.4734289@62.4734551
246,8714541968,7379970606,Lihauggata,unclassified,28.238,50,6.1588495@6.1584782@6.158305,62.4734327@62.473438@62.473419
247,8714541968,8714541992,nan,service,21.758,nan,6.1588495@6.1588763@6.1588796@6.1587703@6.1587281@6.1587355,62.4734327@62.4733405@62.4733263@62.4733164@62.4733114@62.473295
248,8714541990,8714541992,nan,service,24.764,nan,6.1590265@6.1588387@6.1587355,62.4731394@62.4732912@62.473295
249,8714541992,8714541993,nan,service,18.159,nan,,
250,8714541992,8714541968,nan,service,21.758,nan,6.1587355@6.1587281@6.1587703@6.1588796@6.1588763@6.1588495,62.473295@62.4733114@62.4733164@62.4733263@62.4733405@62.4734327
251,8714541992,8714541990,nan,service,24.764,nan,6.1587355@6.1588387@6.1590265,62.473295@62.4732912@62.4731394
252,8714541993,8714541992,nan,service,18.159,nan,,
253,8714541993,7379970606,Storgata,tertiary,18.634,50,6.1583921@6.158359@6.1583281@6.158305,62.4732565@62.473305@62.4733645@62.473419
254,8714541993,7379971302,Storgata,tertiary,47.662,50,6.1583921@6.1584604@6.1586967@6.158718@6.158708,62.4732565@62.4731435@62.4729385@62.472901@62.472861
255,8714559172,8714559173,nan,service,27.18,nan,,
256,8714559173,8714559176,Keiser Wilhelms gate,residential,28.237,50,,
257,8714559173,8714559172,nan,service,27.18,nan,,
258,8714559173,6286725882,Keiser Wilhelms gate,residential,53.281,50,6.1596182@6.159283@6.1585932,62.4714755@62.471452@62.4714036
259,8714559175,277936275,Keiser Wilhelms gate,residential,2.557,50,,
260,8714559175,7379970517,Keiser Wilhelms gate,residential,94.667,50,6.1602761@6.1603804@6.161309@6.16195@6.1621,62.4715287@62.4715367@62.4716066@62.47164@62.471645
261,8714559175,8714559177,nan,service,36.725,nan,6.1602761@6.1603582@6.1603649@6.1603157@6.160267,62.4715287@62.4712855@62.4712712@62.4712465@62.4712185
262,8714559176,277936275,Keiser Wilhelms gate,residential,3.533,50,,
263,8714559176,8714559173,Keiser Wilhelms gate,residential,28.237,50,,
264,8714559176,8714559177,nan,footway,33.811,nan,6.1601597@6.1601693@6.160267,62.4715185@62.4714909@62.4712185
265,8714559177,8714559175,nan,service,36.725,nan,6.160267@6.1603157@6.1603649@6.1603582@6.1602761,62.4712185@62.4712465@62.4712712@62.4712855@62.4715287
266,8714559177,8714559176,nan,footway,33.811,nan,6.160267@6.1601693@6.1601597,62.4712185@62.4714909@62.4715185
267,8714559177,7379967917,nan,footway,13.907,nan,6.160267@6.1602773@6.1603106,62.4712185@62.4711968@62.4710951
268,8714598692,8714598694,nan,service,55.19,nan,6.1630565@6.1630364@6.1621412,62.4714392@62.4715192@62.471478
269,8714598694,7379970517,Rådstugata,residential,18.691,50,6.1621412@6.1621151@6.1621,62.471478@62.4715754@62.471645
270,8714598694,7379970518,Rådstugata,residential,34.309,50,6.1621412@6.1621952@6.162192,62.471478@62.4712764@62.471171
271,8714598694,8714598692,nan,service,55.19,nan,6.1621412@6.1630364@6.1630565,62.471478@62.4715192@62.4714392
272,8714917416,8715012418,nan,service,25.733,nan,6.1657923@6.1658058@6.1654995,62.4731753@62.4731121@62.4730218
273,8715012418,7379971065,Gjerdegata,unclassified,17.162,50,,
274,8715012418,7379966618,Gjerdegata,unclassified,5.242,50,,
275,8715012418,8714917416,nan,service,25.733,nan,6.1654995@6.1658058@6.1657923,62.4730218@62.4731121@62.4731753
276,8715012427,7379966618,nan,service,67.2,nan,,
277,8719445411,8719445414,nan,service,43.944,nan,6.1601168@6.1602093@6.1603284@6.1603634,62.4722655@62.4724046@62.4725904@62.4726439
278,8719445414,7379970183,Parkgata,tertiary,5.949,50,,
279,8719445414,6286725867,Parkgata,tertiary,74.01,50,6.1603634@6.16101@6.1617773,62.4726439@62.47256@62.4725801
280,8719445414,8719445411,nan,service,43.944,nan,6.1603634@6.1603284@6.1602093@6.1601168,62.4726439@62.4725904@62.4724046@62.4722655
281,8719477550,8719477552,nan,service,27.439,nan,6.1612809@6.1612518@6.1612481@6.1612271,62.4718024@62.4719326@62.4719463@62.4720479
282,8719477552,8719477561,Kipervikgata,unclassified,38.969,50,,
283,8719477552,8719477558,Kipervikgata,unclassified,33.816,50,6.1612271@6.1618155@6.1618811,62.4720479@62.4720778@62.4720814
284,8719477552,8719477550,nan,service,27.439,nan,6.1612271@6.1612481@6.1612518@6.1612809,62.4720479@62.4719463@62.4719326@62.4718024
285,8719477556,8719477558,nan,service,36.88,nan,6.1618897@6.1618441@6.1618811,62.4717522@62.4719865@62.4720814
286,8719477558,7379970513,Kipervikgata,unclassified,4.904,50,,
287,8719477558,8719477552,Kipervikgata,unclassified,33.816,50,6.1618811@6.1618155@6.1612271,62.4720814@62.4720778@62.4720479
288,8719477558,8719477556,nan,service,36.88,nan,6.1618811@6.1618441@6.1618897,62.4720814@62.4719865@62.4717522
289,8719477559,8719477561,nan,service,33.581,nan,6.1608571@6.1605325@6.1604736,62.4718173@62.4718675@62.4720087
290,8719477561,8719477552,Kipervikgata,unclassified,38.969,50,,
291,8719477561,7379970863,Kipervikgata,unclassified,27.602,50,6.1604736@6.160106@6.159941,62.4720087@62.471989@62.471977
292,8719477561,8719477559,nan,service,33.581,nan,6.1604736@6.1605325@6.1608571,62.4720087@62.4718675@62.4718173
293,8727788877,8727788878,nan,service,38.129,nan,,
294,8727788878,7379970367,Buholmgata,unclassified,19.748,50,,
295,8727788878,7379970366,Buholmgata,unclassified,31.791,50,,
296,8727788878,8727788877,nan,service,38.129,nan,,
297,8733658214,8733658215,nan,service,19.792,nan,,
298,8733658215,7379970367,Keiser Wilhelms gate,residential,56.983,50,,
299,8733658215,8733658214,nan,service,19.792,nan,,
300,8733658215,278086199,Keiser Wilhelms gate,residential,35.948,50,6.1649506@6.165237@6.165644,62.471786@62.4718@62.471828
301,8733662878,8733662879,nan,service,18.555,nan,,
302,8733662879,7379970368,Buholmgata,unclassified,21.358,50,,
303,8733662879,7379970367,Buholmgata,unclassified,28.153,50,,
304,8733662879,8733662878,nan,service,18.555,nan,,
305,8733731275,8733731282,nan,footway,6.657,nan,,
306,8733731275,8733731279,nan,footway,24.641,nan,6.1672858@6.1670966@6.1670838@6.1671737,62.4711814@62.471182@62.4712743@62.4712774
307,8733731275,8733731279,nan,steps,15.763,nan,6.1672858@6.1672692@6.1671737,62.4711814@62.4712787@62.4712774
308,8733731278,6284472639,Røysegata,secondary,68.332,50,,
309,8733731278,7379967991,Røysegata,secondary,4.211,50,6.1671549@6.1671938@6.1672366,62.4713667@62.4713681@62.4713696
310,8733731278,8733731279,nan,footway,9.977,nan,6.1671549@6.167163@6.1671737,62.4713667@62.4713245@62.4712774
311,8733731279,8733731275,nan,footway,24.641,nan,6.1671737@6.1670838@6.1670966@6.1672858,62.4712774@62.4712743@62.471182@62.4711814
312,8733731279,8733731275,nan,steps,15.763,nan,6.1671737@6.1672692@6.1672858,62.4712774@62.4712787@62.4711814
313,8733731279,8733731278,nan,footway,9.977,nan,6.1671737@6.167163@6.1671549,62.4712774@62.4713245@62.4713667
314,8733731282,8733731275,nan,footway,6.657,nan,,
315,8733731282,7379970801,Sundgata,residential,77.381,50,6.1672954@6.166478@6.166228@6.165903@6.165792,62.4711217@62.471146@62.471148@62.471141@62.471144
316,8746869421,8746869432,nan,footway,43.101,nan,,
317,8746869425,8746869432,nan,footway,22.34,nan,,
318,8746869425,4883918784,nan,footway,30.237,nan,6.1629395@6.1629345@6.1629572@6.162917@6.1628339,62.4726559@62.4726913@62.4728047@62.472853@62.4729125
319,8746869425,6284472618,nan,footway,54.332,nan,6.1629395@6.1619662@6.1619755,62.4726559@62.4726225@62.4725852
320,8746869432,8746869421,nan,footway,43.101,nan,,
321,8746869432,8746869425,nan,footway,22.34,nan,,
322,8746869432,8746869433,nan,footway,44.845,nan,,
323,8746869433,8746869432,nan,footway,44.845,nan,,
324,8746889196,7379969794,nan,service,72.824,nan,6.1604239@6.1605124@6.161126@6.1618193,62.4711993@62.4711751@62.471136@62.4711566
