i,j,t,r
31,7,0,77.87348
31,7,1,66.87348
31,7,2,70.87348
31,7,3,72.87348
31,7,4,19.87348
31,7,5,13.87348
31,7,6,85.87348
31,7,7,25.87348
31,7,8,8.87348
31,7,9,55.87348
31,7,10,32.87348
31,7,11,9.87348
31,7,12,63.87348
31,7,13,10.87348
31,7,14,27.87348
31,7,15,80.87348
31,7,16,16.87348
31,7,17,72.87348
31,7,18,39.87348
31,7,19,96.87348
31,20,0,75.6
31,20,1,46.6
31,20,2,35.6
31,20,3,81.6
31,20,4,96.6
31,20,5,65.6
31,20,6,36.6
31,20,7,76.6
31,20,8,13.6
31,20,9,67.6
31,20,10,68.6
31,20,11,7.6
31,20,12,15.6
31,20,13,51.6
31,20,14,23.6
31,20,15,45.6
31,20,16,42.6
31,20,17,83.6
31,20,18,84.6
31,20,19,98.6
31,30,0,48.53399
31,30,1,24.53399
31,30,2,16.53399
31,30,3,57.53399
31,30,4,22.53399
31,30,5,87.53399
31,30,6,35.53399
31,30,7,69.53399
31,30,8,21.53399
31,30,9,91.53399
31,30,10,41.53399
31,30,11,88.53399
31,30,12,11.53399
31,30,13,52.53399
31,30,14,31.53399
31,30,15,63.53399
31,30,16,23.53399
31,30,17,94.53399
31,30,18,81.53399
31,30,19,70.53399
32,10,0,62.04107
32,10,1,99.04107
32,10,2,49.04107
32,10,3,50.04107
32,10,4,15.04107
32,10,5,69.04107
32,10,6,34.04107
32,10,7,27.04107
32,10,8,5.041069
32,10,9,11.04107
32,10,10,84.04107
32,10,11,68.04107
32,10,12,81.04107
32,10,13,72.04107
32,10,14,47.04107
32,10,15,12.04107
32,10,16,17.04107
32,10,17,38.04107
32,10,18,53.04107
32,10,19,9.041069
32,20,0,9.771531
32,20,1,60.77153
32,20,2,18.77153
32,20,3,97.77153
32,20,4,10.77153
32,20,5,68.77153
32,20,6,80.77153
32,20,7,77.77153
32,20,8,8.771531
32,20,9,65.77153
32,20,10,93.77153
32,20,11,33.77153
32,20,12,16.77153
32,20,13,90.77153
32,20,14,2.771531
32,20,15,66.77153
32,20,16,12.77153
32,20,17,50.77153
32,20,18,95.77153
32,20,19,98.77153
32,33,0,19.17846
32,33,1,41.17846
32,33,2,80.17846
32,33,3,79.17846
32,33,4,6.178463
32,33,5,40.17846
32,33,6,72.17846
32,33,7,44.17846
32,33,8,26.17846
32,33,9,90.17846
32,33,10,92.17846
32,33,11,82.17846
32,33,12,59.17846
32,33,13,15.17846
32,33,14,70.17846
32,33,15,55.17846
32,33,16,32.17846
32,33,17,83.17846
32,33,18,8.178463
32,33,19,2.178463
33,32,0,86.17846
33,32,1,13.17846
33,32,2,91.17846
33,32,3,100.1785
33,32,4,10.17846
33,32,5,30.17846
33,32,6,96.17846
33,32,7,56.17846
33,32,8,38.17846
33,32,9,32.17846
33,32,10,8.178463
33,32,11,77.17846
33,32,12,30.17846
33,32,13,55.17846
33,32,14,81.17846
33,32,15,10.17846
33,32,16,50.17846
33,32,17,19.17846
33,32,18,78.17846
33,32,19,77.17846
34,17,0,21.20124
34,17,1,13.20124
34,17,2,48.20124
34,17,3,31.20124
34,17,4,30.20124
34,17,5,59.20124
34,17,6,21.20124
34,17,7,54.20124
34,17,8,33.20124
34,17,9,88.20124
34,17,10,40.20124
34,17,11,10.20124
34,17,12,26.20124
34,17,13,0.20124
34,17,14,47.20124
34,17,15,96.20124
34,17,16,15.20124
34,17,17,52.20124
34,17,18,70.20124
34,17,19,56.20124
