id,startId,stopId,name,type,length,maxSpeed,list0,list1
432,5901768552,5901765016,nan,secondary,10.478,80,6.1036112@6.1035559@6.1035101@6.1034737@6.1034459,62.5075968@62.5075914@62.5075813@62.5075663@62.5075482
433,5901768555,5901763940,nan,secondary,128.665,80,6.1037949@6.1038924@6.1041591@6.1044366@6.1048995@6.1055389@6.1057282@6.1059131@6.1060019@6.1061277,62.5074676@62.5074684@62.5074846@62.5075178@62.5076171@62.5077666@62.5078068@62.5078422@62.5078524@62.5078568
434,5901768555,5901761400,nan,secondary,8.496,80,6.1037949@6.1038147@6.1038097@6.1037978,62.5074676@62.507505@62.507525@62.5075419
435,5901768575,5901769488,Valderøyvegen,secondary,57.884,50,,
436,5901768575,5901762548,Grytolmarka,residential,183.263,nan,6.1291435@6.1291066@6.1290627@6.1289231@6.1287151@6.1282211@6.1279978@6.1278331@6.1276271@6.1272481@6.1270796,62.4975565@62.4976029@62.4976444@62.4977322@62.4978451@62.4981509@62.4983093@62.4984153@62.4985486@62.4987837@62.4988971
437,5901768575,5901770752,Valderøyvegen,secondary,121.484,50,6.1291435@6.1277694@6.1271455,62.4975565@62.4971594@62.4969715
438,5901768576,5901770794,Rokkevegen,residential,275.962,nan,6.1162535@6.1165169@6.1169568@6.1172251@6.1182386@6.1185307@6.1190121@6.1202806@6.1211624@6.1216107,62.4975958@62.4976032@62.4976049@62.497611@62.4976408@62.4976533@62.4976658@62.4977107@62.4977494@62.497779
439,5901768580,5901768754,Kolvikvegen,residential,108.939,nan,6.1314747@6.1316006@6.1319143@6.1320169@6.1319976@6.1319866@6.1319445@6.1318757@6.1318122@6.1317017@6.1315499@6.1311824,62.5014513@62.5013897@62.5012173@62.5011477@62.5011214@62.5010927@62.5010439@62.500987@62.5009441@62.5008946@62.5008406@62.5007357
440,5901768590,5901767652,Losjebrauta,residential,4.306,nan,,
441,5901768590,5901762548,Losjebrauta,residential,92.194,nan,6.1261492@6.1262443@6.1263229@6.1264269@6.1266401@6.1266965@6.12699@6.1270796,62.4996042@62.4995365@62.4994909@62.4994162@62.4992148@62.4991687@62.498966@62.4988971
442,5901768590,5901761681,Roslamarka,residential,66.964,nan,6.1261492@6.1265413@6.1267304@6.126916@6.127182,62.4996042@62.4997106@62.4997649@62.4998543@62.4999653
443,5901768623,5901770414,Malnavegen,residential,103.131,nan,6.1329297@6.1328265@6.1324864@6.1323297@6.1322811@6.1322351@6.1321803@6.1321431@6.1321011@6.1319444@6.1318183@6.1317711,62.5051344@62.5051665@62.5052859@62.5053362@62.5053564@62.5053809@62.5054176@62.5054534@62.505505@62.505672@62.5058151@62.5058558
444,5901768623,5901763514,Valderhaugbakkane,residential,138.828,nan,6.1329297@6.1329104@6.1328749@6.1328317@6.1327448@6.1326429@6.1325261@6.132342@6.1321797@6.1320032@6.1318587@6.131519@6.1310884@6.13098@6.1309278@6.1308794,62.5051344@62.50506@62.504989@62.5049375@62.5048686@62.5048106@62.5047634@62.5046983@62.5046526@62.504616@62.5045959@62.5045624@62.5045105@62.5045017@62.5045056@62.5045157
445,5901768623,5901768496,Valderhaugbakkane,residential,726.985,nan,6.1329297@6.1329711@6.1329481@6.1328923@6.1327761@6.1326296@6.1325637@6.132457@6.132266@6.1321759@6.1321202@6.1320547@6.1319905@6.1318323@6.1317607@6.1316979@6.1315888@6.1314494@6.1314022@6.1313342@6.1313051@6.1312721@6.1312434@6.1312449@6.1312703@6.1313242@6.1313643@6.1316359@6.1317675@6.1318198@6.1318214@6.1318695@6.1319114@6.1319181@6.1319129@6.1319012@6.1318644@6.1318982@6.1320299,62.5051344@62.5052817@62.5054493@62.5056238@62.50607@62.5065668@62.5067407@62.5070782@62.5075586@62.5078791@62.5080129@62.508128@62.5082234@62.5084464@62.508534@62.5086204@62.5088023@62.5091107@62.5092224@62.5094169@62.5095271@62.5096895@62.5098115@62.5099698@62.5100293@62.5101294@62.5101727@62.5105832@62.5107968@62.5108969@62.5109178@62.5109995@62.5110874@62.5111101@62.5112065@62.5112971@62.5114695@62.5114704@62.5114761
446,5901768641,5901769973,nan,secondary,159.171,80,6.10305@6.1028472@6.1020349@6.1013908@6.1009838@6.1007542@6.1005065@6.1002835@6.1000067,62.5075157@62.507498@62.5073976@62.5073277@62.5072961@62.507285@62.5072773@62.5072725@62.5072708
447,5901768641,5901762010,nan,secondary,20.497,80,6.10305@6.1030977@6.1033229@6.1034387,62.5075157@62.5075105@62.5074825@62.5074746
448,5901768648,5901771311,Skaret,residential,143.139,nan,6.1283066@6.1283806@6.1284324@6.1286051@6.1287788@6.1288389@6.1288864@6.1289193,62.509718@62.509603@62.5095024@62.509245@62.5088684@62.5087258@62.5085743@62.5084643
449,5901768669,5901766570,Krissenvegen,residential,12.138,nan,,
450,5901768699,5901771248,Skjongneset,residential,138.938,nan,6.1089737@6.1089457@6.1087728@6.1082742@6.1080222@6.1077036@6.1076561@6.10745@6.1071532,62.4993241@62.4993361@62.4994099@62.4996129@62.4997224@62.4998917@62.499914@62.50004@62.5002406
451,5901768699,5901764984,Skjongneset,residential,93.731,nan,6.1089737@6.1091444@6.1094023@6.1095736@6.1097289@6.1098503@6.1099647@6.110054@6.1101533@6.1104194@6.1105599@6.1106127,62.4993241@62.4992593@62.4991755@62.4991449@62.4991295@62.4991274@62.4991311@62.4991396@62.4991541@62.4992118@62.4992452@62.4992612
452,5901768699,5901761415,Geilåkrane,residential,91.599,nan,6.1089737@6.1082746@6.1079929@6.1077234,62.4993241@62.4990057@62.4988711@62.4987367
453,5901768704,5901768496,Valderøyvegen,secondary,1398.706,50,6.1355382@6.135712@6.135927@6.1361528@6.1363139@6.1365215@6.1366209@6.1368637@6.1369572@6.137043@6.1371359@6.137225@6.1372827@6.1373407@6.137371@6.1373949@6.1374031@6.1373947@6.1373753@6.1373279@6.1372712@6.1372069@6.1370979@6.13695@6.1365602@6.136469@6.1352186@6.1350431@6.1349704@6.1348953@6.134852@6.1348312@6.1348107@6.1347998@6.1347855@6.1347668@6.1347319@6.1346894@6.1346347@6.1340304@6.133879@6.1336749@6.1335287@6.1334059@6.1332692@6.1324246@6.1323178@6.1321786@6.132147@6.1320785@6.1320299,62.4995375@62.4996237@62.4997405@62.4998751@62.4999767@62.5001265@62.5002051@62.5004258@62.5005249@62.5006235@62.5007442@62.5008783@62.5009796@62.5011053@62.5011804@62.5012904@62.501394@62.5014992@62.5015965@62.5017164@62.5018212@62.501912@62.5020279@62.5021631@62.5024827@62.5025562@62.5035853@62.5037539@62.5038405@62.5039668@62.5040788@62.5041751@62.5043862@62.5046395@62.5047642@62.5048733@62.5049831@62.5050852@62.5051911@62.5062958@62.5065591@62.5069401@62.5072326@62.5075194@62.507865@62.5100389@62.5103186@62.5107183@62.5108355@62.5111502@62.5114761
454,5901768704,5901771329,Valderøyvegen,secondary,26.725,50,6.1355382@6.1353439@6.1351619,62.4995375@62.4994492@62.4993715
455,5901768704,5901768371,nan,residential,44.946,nan,6.1355382@6.1354807@6.1353739@6.1352648@6.1351986@6.135119@6.1351044,62.4995375@62.4995664@62.4996174@62.4996746@62.4997192@62.4998352@62.4998767
456,5901768730,5901762547,Øvstevegen,residential,83.461,nan,,
457,5901768730,5901771372,Øvstevegen,residential,176.139,nan,6.1294697@6.1294369@6.1294142@6.1293837@6.1293526@6.1293005@6.1292625@6.1291886@6.128873,62.5084573@62.5085929@62.5087587@62.508884@62.5089767@62.5090535@62.5091387@62.5093658@62.5100141
458,5901768730,5901771311,Skaret,residential,28.288,nan,6.1294697@6.1292477@6.1290275@6.1289193,62.5084573@62.5084645@62.5084622@62.5084643
459,5901768736,5901763588,Skomakarvegen,residential,84.298,nan,6.1246412@6.124477@6.1242519@6.1239576@6.1238307@6.1237435@6.1236566@6.1233913@6.1233386,62.499785@62.4998378@62.4998825@62.4999189@62.4999394@62.4999653@62.5000075@62.5001748@62.5002018
460,5901768736,5901770403,Øvstevegen,residential,248.878,nan,6.1246412@6.1242841@6.1238012@6.1236808@6.1232679@6.1231251@6.1230975@6.1229312@6.1227815@6.1226871@6.1224884@6.1221644@6.1212794@6.1208772,62.499785@62.4996023@62.4993761@62.499318@62.4990805@62.4989984@62.4989842@62.4988978@62.4988313@62.4988018@62.4987554@62.4986912@62.4985428@62.4984671
461,5901768736,5901764688,Øvstevegen,residential,52.759,nan,6.1246412@6.1251447@6.1253465,62.499785@62.5000349@62.50013
462,5901768745,5901761818,nan,trunk,72.143,80,6.1045772@6.104731@6.1048045@6.1049498@6.1052188@6.1053886,62.5088664@62.508738@62.5086944@62.5086083@62.5084484@62.5083382
463,5901768754,5901765930,Løkevegen,residential,52.92,nan,6.1311824@6.131185@6.1311779@6.1311555@6.1311237@6.1310839@6.1310326@6.1308751,62.5007357@62.5006818@62.5006553@62.5005976@62.5005433@62.5004892@62.5004329@62.5002879
464,5901768754,5901765930,Pevegen,residential,68.461,nan,6.1311824@6.1308728@6.1306536@6.1306098@6.1306697@6.1308751,62.5007357@62.5006409@62.5005699@62.5005589@62.5004896@62.5002879
465,5901768754,5901773193,Løkevegen,residential,203.003,nan,6.1311824@6.1311835@6.1311761@6.1311256@6.1310656@6.1309688@6.1309061@6.1308368@6.1307059@6.1306238@6.1303781@6.1290705@6.1287971@6.1286134,62.5007357@62.5008017@62.5008286@62.5009404@62.501026@62.5011221@62.5011727@62.5012196@62.5012937@62.5013325@62.5014283@62.5018821@62.5019627@62.5020227
466,5901768754,5901768580,Kolvikvegen,residential,108.939,nan,6.1311824@6.1315499@6.1317017@6.1318122@6.1318757@6.1319445@6.1319866@6.1319976@6.1320169@6.1319143@6.1316006@6.1314747,62.5007357@62.5008406@62.5008946@62.5009441@62.500987@62.5010439@62.5010927@62.5011214@62.5011477@62.5012173@62.5013897@62.5014513
467,5901768825,5901761388,Nygjerdet,residential,234.881,nan,6.1103707@6.1106722@6.1110723@6.1112174@6.111601@6.1116802@6.1119621@6.1120609,62.503752@62.5033755@62.5028936@62.5027285@62.5022578@62.5021706@62.5018823@62.5017901
468,5901768825,5901768825,Nygjerdet,residential,61.423,nan,6.1103707@6.1104641@6.1105208@6.1105489@6.110562@6.1105446@6.1104431@6.1103616@6.1103097@6.110278@6.1102553@6.1102532@6.1103707,62.503752@62.5037729@62.5038055@62.5038489@62.503903@62.5039281@62.5039596@62.5039589@62.5039483@62.5039373@62.503915@62.5038896@62.503752
469,5901768825,5901768825,Nygjerdet,residential,61.423,nan,6.1103707@6.1102532@6.1102553@6.110278@6.1103097@6.1103616@6.1104431@6.1105446@6.110562@6.1105489@6.1105208@6.1104641@6.1103707,62.503752@62.5038896@62.503915@62.5039373@62.5039483@62.5039589@62.5039596@62.5039281@62.503903@62.5038489@62.5038055@62.5037729@62.503752
470,5901768990,5901761400,nan,secondary,99.762,80,6.1055724@6.105323@6.1048646@6.1045252@6.1044085@6.1041841@6.1040264@6.1037978,62.5078375@62.5077564@62.5076492@62.507575@62.5075522@62.5075251@62.5075222@62.5075419
471,5901769000,5901772473,Valderhaugstranda,residential,111.474,nan,6.1205933@6.1209443@6.12114@6.1213364@6.1218615@6.1219951@6.1221921@6.1227459,62.4966944@62.4966875@62.4966917@62.496701@62.4967502@62.4967603@62.4967728@62.4967966
472,5901769069,5901768048,Øvstegjerda,residential,257.758,30,6.1246495@6.1247003@6.124794@6.1249638@6.1250966@6.1251348@6.1252591@6.1254743@6.1255372@6.1255809@6.1257145@6.1257571@6.125802@6.125876@6.1259929@6.1262446@6.1262777,62.5108383@62.5108821@62.5109687@62.5110944@62.5112195@62.5112743@62.5115444@62.5120472@62.5122021@62.5123306@62.512622@62.5126953@62.5127542@62.5128068@62.5128676@62.5129678@62.5129744
473,5901769069,5901773085,Grødalsvegen,residential,64.633,30,6.1246495@6.1244961@6.1242823@6.1238439@6.1236897@6.1236404,62.5108383@62.5108999@62.5109739@62.5111121@62.51117@62.511185
474,5901769069,5901772904,Grødalsvegen,residential,189.2,30,6.1246495@6.1250539@6.1259508@6.1260482@6.1267637@6.1273479@6.1278023@6.1279169,62.5108383@62.5107422@62.5105223@62.5104957@62.5103264@62.5101823@62.5100745@62.5100511
475,5901769069,5901769558,Joteigen,residential,266.626,nan,6.1246495@6.1245881@6.1245412@6.1242541@6.1240167@6.1238992@6.1236154@6.1234408@6.1233131@6.1230619@6.1226943@6.1222612@6.1221057@6.1220268@6.121944@6.1219189,62.5108383@62.5108019@62.5107754@62.510559@62.510392@62.510295@62.510087@62.5099592@62.5098561@62.5096764@62.5093953@62.5090658@62.5089527@62.5088879@62.50882@62.5087997
476,5901769124,5901764933,Oksneset,residential,178.673,nan,6.1384442@6.138251@6.1381161@6.1368672@6.1367667@6.1366601@6.136606@6.1365199@6.1364266@6.1363545@6.1362767@6.1358314@6.1356396,62.5211778@62.521254@62.5212996@62.5217666@62.5217946@62.5218122@62.5218159@62.5218158@62.5218081@62.5217935@62.5217723@62.5216073@62.5215354
477,5901769201,3409561702,Malnavegen,residential,8.681,nan,,
478,5901769201,5901764468,Malnavegen,residential,67.481,nan,6.130569@6.1308071@6.130819@6.1308291@6.1308339,62.5066835@62.5062069@62.5061757@62.5061176@62.5060899
479,5901769201,5901765635,Malnavegen,residential,10.012,nan,6.130569@6.1304744@6.1303804,62.5066835@62.506673@62.5066606
480,5901769253,5901762499,Skaret,residential,8.19,nan,,
481,5901769253,5901771311,Skaret,residential,85.443,nan,6.1272958@6.1273522@6.1275553@6.1284223@6.1287266@6.1289193,62.5082971@62.508298@62.5083182@62.5084135@62.508442@62.5084643
482,5901769253,5901761529,Øvregjerdet,residential,21.195,nan,6.1272958@6.1272969@6.1272994@6.1273003@6.1272927,62.5082971@62.5082691@62.5082098@62.5081222@62.5081069
483,5901769299,2075074507,Skjongneset,residential,92.398,nan,6.1035896@6.1033881@6.1032361@6.1028363@6.1025717@6.101888,62.500508@62.5004689@62.5004483@62.5004127@62.5003631@62.5002451
484,5901769299,5901771248,Skjongneset,residential,203.935,nan,6.1035896@6.1036836@6.1039173@6.1040335@6.1041599@6.1042528@6.1045647@6.1048496@6.1050838@6.1052185@6.1052731@6.1053834@6.1056559@6.1059486@6.106139@6.1062292@6.1062713@6.1063407@6.1064442@6.1065743@6.1066947@6.1068167@6.1070253@6.1070977@6.1071532,62.500508@62.5005204@62.5005363@62.5005465@62.5005618@62.5005777@62.5006457@62.5006865@62.5007016@62.5007084@62.5007083@62.5007054@62.5006841@62.5006531@62.5006238@62.5006034@62.5005888@62.5005771@62.500552@62.5005152@62.5004723@62.5004241@62.5003282@62.5002822@62.5002406
485,5901769299,5901767962,Skjongvika,residential,206.264,nan,6.1035896@6.1035706@6.1035564@6.1034329@6.1032548@6.1029931@6.1026914@6.1023096@6.1013678@6.1012951@6.1012343@6.1011816@6.1016195@6.1017271@6.1017956@6.101872@6.101978@6.1020737,62.500508@62.5005258@62.5005339@62.5005612@62.5005814@62.5006048@62.5006348@62.5006636@62.5007269@62.500734@62.5007482@62.5007674@62.5010992@62.5011712@62.5012154@62.5012537@62.5012913@62.5013191
486,5901769377,5901771936,Valderøyvegen,secondary,67.646,60,6.1317549@6.1317079@6.1316637,62.5132536@62.5135642@62.5138605
487,5901769377,5901768496,Valderøyvegen,secondary,198.153,60,6.1317549@6.1319532@6.1320299,62.5132536@62.5119718@62.5114761
488,5901769377,5901764246,Øvstevegen,residential,97.219,nan,6.1317549@6.1315857@6.1314586@6.1312693@6.1310519@6.1307129@6.1305947@6.1304653@6.1301536@6.1299032,62.5132536@62.5132447@62.5132373@62.5132264@62.5132204@62.5132056@62.5132058@62.5131908@62.5131451@62.5131008
489,5901769421,5901770273,Valderøyvegen,secondary,21.975,60,,
490,5901769421,5901768034,Valderøyvegen,secondary,38.367,60,,
491,5901769421,5901770238,nan,residential,114.084,nan,6.1260354@6.126077@6.1261912@6.1264297@6.1266929@6.1269516@6.127454@6.127485@6.1275007@6.1274847,62.522566@62.5225768@62.522614@62.5227124@62.5228386@62.5229546@62.5231919@62.523212@62.523232@62.5233042
492,5901769488,5901768575,Valderøyvegen,secondary,57.884,50,,
493,5901769488,5901761069,Valderøyvegen,secondary,155.893,50,6.1300989@6.1309714@6.1313267@6.1326709,62.4978328@62.4980848@62.4981907@62.4985777
494,5901769488,5901767666,Løkevegen,residential,73.912,nan,6.1300989@6.1299964@6.1297312@6.1293601@6.129322,62.4978328@62.4979047@62.4980935@62.4983588@62.4983922
495,5901769512,5901765250,Valderøyvegen,secondary,167.948,50,6.1134067@6.113198@6.1129114@6.1124497@6.1123738@6.1122875@6.1119611@6.1117983@6.1116823@6.1115915@6.111463@6.1113671,62.4982718@62.4983605@62.4984895@62.4987121@62.4987447@62.4987893@62.498979@62.4990842@62.4991663@62.4992409@62.4993493@62.4994389
496,5901769512,5901764436,Valderøyvegen,secondary,233.986,50,6.1134067@6.1140469@6.1142029@6.1148749@6.1152025@6.1155578@6.1157894@6.1159449@6.1161681@6.1169768,62.4982718@62.4979811@62.497917@62.4976184@62.4974768@62.497335@62.4972541@62.4972105@62.4971572@62.4970021
497,5901769512,5901763449,Trollhaugane,residential,138.495,nan,6.1134067@6.1135238@6.1136819@6.1137371@6.1138069@6.1138812@6.1139598@6.1140298@6.1141051@6.1147679@6.1148764@6.1149942@6.115148@6.1154014@6.1155665,62.4982718@62.4983389@62.4984295@62.498453@62.4984692@62.4984749@62.4984736@62.4984618@62.4984386@62.498144@62.4981021@62.4980681@62.4980382@62.4980463@62.4980496
498,5901769549,5901772167,Valderøyvegen,secondary,10.765,60,,
499,5901769549,5901771264,Valderøyvegen,secondary,273.801,60,6.1292671@6.1297709@6.1299729@6.1302052@6.1304114@6.1306119@6.1307928@6.1308718@6.131002,62.5195172@62.5190432@62.5188392@62.5185802@62.5183223@62.5180314@62.5177077@62.5175301@62.5172015
500,5901769549,5901763747,Grovenbakken,residential,185.705,nan,6.1292671@6.1293124@6.1294171@6.1295802@6.1301852@6.1307418@6.1311196@6.1312269@6.1313154@6.1316212@6.1320938@6.1325274@6.1327343,62.5195172@62.5195228@62.5195192@62.5195029@62.5194168@62.5193413@62.5192877@62.5192693@62.5192605@62.5192131@62.5191503@62.5190876@62.5190557
501,5901769558,2075075125,Kolvikparken,residential,246.153,nan,6.1219189@6.1217855@6.121712@6.1214495@6.1211391@6.1207532@6.1206372@6.1202709@6.1202015@6.1201519@6.1200843@6.1200351@6.1200141@6.120007@6.1199884,62.5087997@62.5087089@62.508649@62.5084542@62.5082309@62.5079341@62.5078508@62.5075636@62.5074865@62.507429@62.5073538@62.5071949@62.5070212@62.5068791@62.5068212
502,5901769558,5901765963,Kolvikparken,residential,47.237,nan,6.1219189@6.1219414@6.1221424@6.1222322@6.1224843@6.122546,62.5087997@62.5087831@62.5087191@62.5086806@62.5085376@62.5084946
503,5901769558,5901769069,Joteigen,residential,266.626,nan,6.1219189@6.121944@6.1220268@6.1221057@6.1222612@6.1226943@6.1230619@6.1233131@6.1234408@6.1236154@6.1238992@6.1240167@6.1242541@6.1245412@6.1245881@6.1246495,62.5087997@62.50882@62.5088879@62.5089527@62.5090658@62.5093953@62.5096764@62.5098561@62.5099592@62.510087@62.510295@62.510392@62.510559@62.5107754@62.5108019@62.5108383
504,5901769581,5901771193,Nordstrandfjørå,residential,331.389,nan,6.1346737@6.1346749@6.1346942@6.134739@6.1348054@6.1349569@6.1350122@6.1350582@6.1351192@6.135191@6.1352965@6.1353505@6.1353877@6.1354672@6.1354816@6.135503@6.135494@6.135476@6.1354461@6.1354039@6.1353593@6.1352631@6.1351441@6.1344786@6.1339549@6.1338841@6.1336606@6.1332987@6.133052@6.1328701@6.1327586,62.5168631@62.5169455@62.5170886@62.517227@62.5173587@62.5175772@62.5176666@62.5177156@62.5177557@62.5177811@62.5178086@62.5178301@62.5178497@62.5179244@62.5179804@62.5181897@62.5182524@62.5182928@62.5183334@62.5183704@62.5183947@62.5184292@62.5184542@62.5185671@62.51867@62.5186836@62.5187443@62.5188305@62.5188898@62.5189288@62.5189551
505,5901769581,5901773183,Nordstrandfjørå,residential,79.062,nan,6.1346737@6.1346902@6.1347911@6.1348058,62.5168631@62.5167368@62.5162633@62.5161548
506,5901769581,5901765764,Nordstrandfjørå,residential,35.363,nan,6.1346737@6.1345069@6.1342089@6.1339853,62.5168631@62.5168651@62.5168687@62.5168761
507,5901769669,5901773085,Nedre Grødalsvegen,residential,492.42,30,6.1249805@6.1250474@6.1250501@6.1249905@6.124922@6.1248475@6.1248145@6.1247631@6.1247264@6.1246053@6.1245399@6.1243861@6.1243131@6.1242204@6.1241252@6.1240228@6.1239196@6.1237298@6.1236404,62.515528@62.5154292@62.5153806@62.5151743@62.5148807@62.5145055@62.5143396@62.514048@62.5139091@62.5132949@62.5130503@62.512311@62.5120072@62.511806@62.511667@62.511533@62.5114143@62.5112386@62.511185
508,5901769679,5901771329,Pettervegen,residential,31.046,nan,6.1347629@6.1348834@6.1349914@6.1350675@6.1351619,62.499581@62.4995249@62.4994664@62.4994252@62.4993715
509,5901769679,5901768371,Valderhaug,residential,37.313,nan,6.1347629@6.1348039@6.134957@6.1351044,62.499581@62.4996279@62.4997625@62.4998767
510,5901769679,5901772358,Pettervegen,residential,160.367,nan,6.1347629@6.1347314@6.1345704@6.1343778@6.1341752@6.1339773@6.1338349@6.1336571@6.133445@6.1333041@6.1324443@6.1321307@6.131999,62.499581@62.4995953@62.4996365@62.499673@62.4996971@62.4997052@62.4997042@62.4996838@62.4996413@62.4996034@62.4993486@62.4992535@62.4992097
511,5901769732,5901767388,Skomakarvegen,residential,99.982,nan,6.1232715@6.1240096@6.1244959@6.1245775@6.1246336@6.1247146,62.5002914@62.5005471@62.5007263@62.5007623@62.5007949@62.500879
512,5901769732,5901763588,Skomakarvegen,residential,10.555,nan,6.1232715@6.1233106@6.1233386,62.5002914@62.5002465@62.5002018
513,5901769732,5901766765,Skomakarvegen,residential,32.806,nan,6.1232715@6.1231983@6.1229179,62.5002914@62.500327@62.5005361
514,5901769819,5901772473,Valderhaugstranda,residential,139.452,nan,6.12533@6.125032@6.1248088@6.1246436@6.1244606@6.124007@6.1235087@6.1228647@6.1227459,62.4971458@62.4970718@62.4970204@62.4969845@62.4969502@62.4968986@62.4968585@62.4968109@62.4967966
515,5901769819,5901770752,Valderhaugstranda,residential,130.7,nan,6.12533@6.1254675@6.1260639@6.126555@6.1265637@6.1268567@6.1269752@6.1270854@6.1271122@6.1271455,62.4971458@62.4971774@62.4973268@62.4974359@62.4974329@62.4972049@62.4970959@62.4970118@62.4969971@62.4969715
516,5901769819,5901767271,Rokkevegen,residential,55.115,nan,6.12533@6.1248915@6.1247746,62.4971458@62.4974758@62.4975699
517,5901769819,5901769991,Rokkevegen,residential,64.391,nan,6.12533@6.1257134@6.1259254@6.125993@6.1260193,62.4971458@62.4968849@62.4967233@62.4966823@62.4966624
518,5901769868,5901764933,Oksneset,residential,36.148,nan,6.1350711@6.1351536@6.1354806@6.1356396,62.5213436@62.5213679@62.5214782@62.5215354
519,5901769868,5901761485,Oksneset,residential,119.633,nan,6.1350711@6.1349216@6.1347271@6.1344624@6.1341695@6.1335654@6.1332684@6.132985@6.1329384,62.5213436@62.5213006@62.5212511@62.5211881@62.5211269@62.5210214@62.5209752@62.5209228@62.5209153
520,5901769868,5901771511,Oksneset,residential,43.66,nan,6.1350711@6.1352549@6.13543@6.1354882,62.5213436@62.5211999@62.5210466@62.5210015
521,5901769895,5901768084,Trollhaugane,residential,51.145,nan,6.1172986@6.1174388@6.1176163@6.117757@6.1178923@6.1180629@6.1182546,62.4980287@62.4980305@62.4980383@62.4980509@62.4980695@62.4981003@62.4981397
522,5901769895,5901763449,Trollhaugane,residential,88.999,nan,6.1172986@6.1171661@6.1168232@6.1163321@6.1158572@6.1155665,62.4980287@62.4980275@62.4980336@62.4980445@62.498052@62.4980496
523,5901769895,5901764895,Trollhaugane,residential,95.685,nan,6.1172986@6.1173025@6.117286@6.1172726@6.1172636,62.4980287@62.4980615@62.4981816@62.498357@62.4988888
524,5901769973,5901768222,Ytterlandshamna,unclassified,524.395,nan,6.1000067@6.0999997@6.0999933@6.0999564@6.0999088@6.0997946@6.0997205@6.0993548@6.0983556@6.0981163@6.0979856@6.0978762@6.0977792@6.097629@6.0969805@6.0968219@6.0965898@6.0960578@6.0959072@6.0957457@6.0955421@6.0953529@6.0951155@6.0948834@6.0946525@6.0945111@6.0943863@6.0942477@6.0940918@6.0939604@6.0938126@6.0935476,62.5072708@62.5072077@62.5071504@62.5070082@62.5068974@62.506753@62.5066863@62.5064343@62.5057124@62.5055473@62.5054716@62.5054165@62.5053703@62.5053114@62.5050682@62.505007@62.5048981@62.5046131@62.5045361@62.5044604@62.504392@62.5043461@62.5043073@62.5042868@62.5042808@62.5042879@62.5042942@62.5043055@62.5043397@62.5043855@62.5044792@62.5046344
525,5901769973,5901768641,nan,secondary,159.171,80,6.1000067@6.1002835@6.1005065@6.1007542@6.1009838@6.1013908@6.1020349@6.1028472@6.10305,62.5072708@62.5072725@62.5072773@62.507285@62.5072961@62.5073277@62.5073976@62.507498@62.5075157
526,5901769991,5901769819,Rokkevegen,residential,64.391,nan,6.1260193@6.125993@6.1259254@6.1257134@6.12533,62.4966624@62.4966823@62.4967233@62.4968849@62.4971458
527,5901769991,5901768394,Valderøyvegen,secondary,43.303,50,6.1260193@6.1264286@6.1267524,62.4966624@62.4967671@62.4968548
528,5901769991,5901767478,Valderøyvegen,secondary,29.853,50,6.1260193@6.1257856@6.1255055,62.4966624@62.4965976@62.4965376
529,5901770087,5901762499,Klokkmarka,residential,199.822,nan,6.1247112@6.1247891@6.1248922@6.1250012@6.1264605@6.1265668@6.1266201@6.1266752@6.1268472@6.1271363,62.50936@62.5093749@62.5093824@62.5093776@62.5091728@62.5091516@62.5091297@62.5090763@62.5087763@62.508295
530,5901770087,5901766311,Klokkmarka,residential,49.529,nan,6.1247112@6.1246347@6.1245734@6.1243384,62.50936@62.5093216@62.5092716@62.5089538
531,5901770087,5901762104,Klokkmarka,residential,92.243,nan,6.1247112@6.1247074@6.1247375@6.1248114@6.124956@6.1250304@6.1252765@6.1253312@6.1253521,62.50936@62.5093922@62.5094746@62.5096213@62.5098613@62.5099357@62.5100508@62.5100989@62.5101117
532,5901770108,5901767275,Jusspivegen,residential,225.328,nan,6.1243782@6.1244079@6.1244906@6.1245123@6.1245167@6.1245065@6.1244772@6.124438@6.1243783@6.1242728@6.1240971@6.1237207@6.1234671@6.1232103@6.1230122@6.1228172@6.1225508@6.1222362@6.1211349@6.1210734@6.1210054@6.1209583,62.4963751@62.4963143@62.4961677@62.4961138@62.4960867@62.4960557@62.4960255@62.4960024@62.4959839@62.4959682@62.4959543@62.4959346@62.4959253@62.4959228@62.4959245@62.49593@62.4959424@62.4959673@62.4960834@62.4960823@62.4960747@62.4960649
533,5901770108,5901767478,Valderøyvegen,secondary,60.749,50,6.1243782@6.1247052@6.1249678@6.1253029@6.1255055,62.4963751@62.4964088@62.4964449@62.4965007@62.4965376
534,5901770108,5901764865,Valderøyvegen,secondary,292.459,50,6.1243782@6.1240836@6.1235661@6.1231983@6.1228895@6.122637@6.121719@6.1205839@6.1201445@6.1195102@6.1189341@6.1187634,62.4963751@62.4963557@62.4963407@62.4963424@62.4963523@62.4963641@62.4964275@62.4964976@62.4965291@62.4965914@62.4966733@62.4966978
