i,j,t,r
28,7,18,37.3804
28,7,19,58.3804
29,7,0,108.0735
29,7,1,37.07352
29,7,2,81.07352
29,7,3,65.07352
29,7,4,69.07352
29,7,5,74.07352
29,7,6,61.07352
29,7,7,42.07352
29,7,8,95.07352
29,7,9,115.0735
29,7,10,45.07352
29,7,11,36.07352
29,7,12,107.0735
29,7,13,76.07352
29,7,14,112.0735
29,7,15,29.07352
29,7,16,77.07352
29,7,17,71.07352
29,7,18,105.0735
29,7,19,31.07352
30,31,0,114.4758
30,31,1,80.47584
30,31,2,94.47584
30,31,3,59.47584
30,31,4,81.47584
30,31,5,41.47584
30,31,6,89.47584
30,31,7,52.47584
30,31,8,100.4758
30,31,9,88.47584
30,31,10,54.47584
30,31,11,57.47584
30,31,12,58.47584
30,31,13,106.4758
30,31,14,40.47584
30,31,15,122.4758
30,31,16,61.47584
30,31,17,53.47584
30,31,18,80.47584
30,31,19,132.4758
31,7,0,36.24088
31,7,1,16.24088
31,7,2,58.24088
31,7,3,54.24088
31,7,4,85.24088
31,7,5,42.24088
31,7,6,65.24088
31,7,7,40.24088
31,7,8,70.24088
31,7,9,87.24088
31,7,10,63.24088
31,7,11,60.24088
31,7,12,64.24088
31,7,13,29.24088
31,7,14,5.24088
31,7,15,54.24088
31,7,16,47.24088
31,7,17,87.24088
31,7,18,32.24088
31,7,19,12.24088
31,20,0,93.4848
31,20,1,49.4848
31,20,2,56.4848
31,20,3,55.4848
31,20,4,43.4848
31,20,5,28.4848
31,20,6,52.4848
31,20,7,21.4848
31,20,8,28.4848
31,20,9,79.4848
31,20,10,74.4848
31,20,11,111.4848
31,20,12,111.4848
31,20,13,105.4848
31,20,14,78.4848
31,20,15,70.4848
31,20,16,29.4848
31,20,17,22.4848
31,20,18,29.4848
31,20,19,54.4848
31,30,0,90.47584
31,30,1,98.47584
31,30,2,74.47584
31,30,3,117.4758
31,30,4,72.47584
31,30,5,110.4758
31,30,6,89.47584
31,30,7,36.47584
31,30,8,126.4758
31,30,9,90.47584
31,30,10,52.47584
31,30,11,67.47584
31,30,12,43.47584
31,30,13,116.4758
31,30,14,111.4758
31,30,15,96.47584
31,30,16,44.47584
31,30,17,87.47584
31,30,18,39.47584
31,30,19,64.47584
32,10,0,80.57496
32,10,1,33.57496
32,10,2,102.575
32,10,3,96.57496
32,10,4,102.575
32,10,5,36.57496
32,10,6,107.575
32,10,7,74.57496
32,10,8,100.575
32,10,9,93.57496
32,10,10,59.57496
32,10,11,48.57496
32,10,12,96.57496
32,10,13,56.57496
32,10,14,52.57496
32,10,15,61.57496
32,10,16,79.57496
32,10,17,36.57496
32,10,18,28.57496
32,10,19,33.57496
32,20,0,101.8014
32,20,1,99.80144
32,20,2,76.80144
32,20,3,83.80144
32,20,4,64.80144
32,20,5,12.80144
32,20,6,12.80144
32,20,7,80.80144
32,20,8,84.80144
32,20,9,92.80144
32,20,10,61.80144
32,20,11,27.80144
32,20,12,105.8014
32,20,13,88.80144
32,20,14,74.80144
32,20,15,85.80144
32,20,16,24.80144
32,20,17,69.80144
32,20,18,15.80144
32,20,19,30.80144
32,33,0,109.4985
32,33,1,52.49848
32,33,2,108.4985
32,33,3,69.49848
32,33,4,99.49848
32,33,5,107.4985
32,33,6,61.49848
32,33,7,56.49848
32,33,8,92.49848
32,33,9,104.4985
32,33,10,81.49848
32,33,11,112.4985
32,33,12,123.4985
32,33,13,33.49848
32,33,14,76.49848
32,33,15,78.49848
32,33,16,75.49848
32,33,17,44.49848
32,33,18,86.49848
32,33,19,61.49848
33,32,0,99.49848
33,32,1,37.49848
33,32,2,51.49848
33,32,3,129.4985
33,32,4,129.4985
33,32,5,100.4985
33,32,6,32.49848
33,32,7,102.4985
33,32,8,80.49848
33,32,9,69.49848
33,32,10,76.49848
33,32,11,68.49848
33,32,12,129.4985
33,32,13,49.49848
33,32,14,113.4985
33,32,15,114.4985
33,32,16,58.49848
33,32,17,38.49848
33,32,18,127.4985
33,32,19,78.49848
34,17,0,55.20744
34,17,1,6.20744
34,17,2,72.20744
34,17,3,36.20744
34,17,4,61.20744
34,17,5,50.20744
34,17,6,29.20744
34,17,7,84.20744
34,17,8,99.20744
34,17,9,80.20744
34,17,10,80.20744
34,17,11,76.20744
34,17,12,61.20744
34,17,13,93.20744
34,17,14,15.20744
34,17,15,99.20744
34,17,16,84.20744
34,17,17,48.20744
34,17,18,31.20744
34,17,19,58.20744
